CohortMonth,CustomerID,TotalRevenue
01-12-2010,17925,244.08
01-12-2010,17937,4301.22
01-12-2010,17949,58510.48
01-12-2010,17950,482.2
01-12-2010,17951,1008.5400000000001
01-12-2010,17954,2314.13
01-12-2010,17961,1296.44
01-12-2010,17964,463.21
01-12-2010,17965,2599.19
01-12-2010,17967,112.27
01-12-2010,17968,265.1
01-12-2010,17975,4483.26
01-12-2010,17976,321.79
01-12-2010,17978,300.91999999999996
01-12-2010,17999,380.39
01-12-2010,18004,157.92
01-12-2010,18011,102.78999999999999
01-12-2010,18016,1477.66
01-12-2010,18037,70.02
01-12-2010,18041,4097.37
01-12-2010,18043,529.29
01-12-2010,18055,6761.34
01-12-2010,18061,2119.41
01-12-2010,18065,2392.83
01-12-2010,18071,453.0
01-12-2010,18074,489.6
01-12-2010,18077,2584.41
01-12-2010,18085,689.95
01-12-2010,18092,9068.26
01-12-2010,18102,259657.3
01-12-2010,18109,8004.92
01-12-2010,18113,76.32000000000001
01-12-2010,18116,1403.1100000000001
01-12-2010,18118,5625.08
01-12-2010,18119,180.7
01-12-2010,18144,2888.75
01-12-2010,18156,675.64
01-12-2010,18168,1160.04
01-12-2010,18178,1590.81
01-12-2010,18219,2069.77
01-12-2010,18225,5504.96
01-12-2010,18229,7276.900000000001
01-12-2010,18239,1561.6100000000001
01-12-2010,18259,2338.6000000000004
01-12-2010,18269,168.6
01-12-2011,12364,1313.1
01-12-2011,12367,168.9
01-12-2011,12442,172.06
01-12-2011,12478,680.99
01-12-2011,12558,269.96
01-12-2011,12560,2134.01
01-12-2011,12572,1020.42
01-12-2011,12587,144.0
01-12-2011,12646,1346.97
01-12-2011,12650,314.44
01-12-2011,12673,610.52
01-12-2011,12713,848.55
01-12-2011,12716,1053.49
01-12-2011,12762,1898.52
01-12-2011,12782,2330.92
01-12-2011,12820,942.34
01-12-2011,12912,1662.3
01-12-2011,12925,694.05
01-12-2011,12935,2160.7
01-12-2011,12950,1843.0
01-12-2011,12952,1387.79
01-12-2011,12962,266.39
01-12-2011,12970,405.47
01-12-2011,13017,204.0
01-12-2011,13083,303.75
01-12-2011,13104,1098.48
01-12-2011,13153,486.22
01-12-2011,13159,1429.35
01-12-2011,13298,360.0
01-12-2011,13417,640.83
01-12-2011,13436,196.89
01-12-2011,13471,2501.84
01-12-2011,13521,1071.73
01-12-2011,13536,3444.39
01-12-2011,13560,171.42000000000002
01-12-2011,13596,664.11
01-12-2011,13736,729.8
01-12-2011,13780,360.01
01-12-2011,13790,348.8
01-12-2011,13822,632.0
01-12-2011,13860,1245.9
01-12-2011,13870,2770.94
01-12-2011,13954,439.92
01-12-2011,14075,942.26
01-12-2011,14087,191.47
01-12-2011,14113,1840.42
01-12-2011,14126,706.1300000000001
01-12-2011,14146,4191.0
01-12-2011,14204,150.61
01-12-2011,14219,89.94
01-12-2011,14251,2879.7000000000003
01-12-2011,14287,176.63
01-12-2011,14418,1937.25
01-12-2011,14422,4263.64
01-12-2011,14503,3543.26
01-12-2011,14520,270.6
01-12-2011,14569,227.39
01-12-2011,14572,2804.54
01-12-2011,14578,168.63
01-12-2011,14629,955.26
01-12-2011,14658,247.15
01-12-2011,14698,1217.27
01-12-2011,14759,1625.97
01-12-2011,14769,10416.98
01-12-2011,14788,679.4399999999999
01-12-2011,14804,353.27
01-12-2011,14869,721.45
01-12-2011,14871,501.28000000000003
01-12-2011,14904,1025.44
01-12-2011,14931,1257.68
01-12-2011,14960,221.27
01-12-2011,15060,294.25
01-12-2011,15097,248.08
01-12-2011,15101,317.53
01-12-2011,15123,2199.31
01-12-2011,15172,1624.05
01-12-2011,15195,3861.0
01-12-2011,15237,1412.32
01-12-2011,15274,716.57
01-12-2011,15318,312.62
01-12-2011,15399,815.77
01-12-2011,15443,3213.59
01-12-2011,15471,454.48
01-12-2011,15484,3590.41
01-12-2011,15500,1131.56
01-12-2011,15520,343.5
01-12-2011,15539,538.46
01-12-2011,15568,758.29
01-12-2011,15621,1293.03
01-12-2011,15690,239.76
01-12-2011,15773,635.6800000000001
01-12-2011,15822,885.47
01-12-2011,15877,490.33
01-12-2011,15904,164.68
01-12-2011,15907,882.72
01-12-2011,15948,955.24
01-12-2011,15951,708.22
01-12-2011,15992,41.989999999999995
01-12-2011,16000,12393.7
01-12-2011,16015,704.55
01-12-2011,16038,471.78000000000003
01-12-2011,16119,423.36
01-12-2011,16149,280.52
01-12-2011,16200,1068.8700000000001
01-12-2011,16201,1863.47
01-12-2011,16313,274.15000000000003
01-12-2011,16376,974.96
01-12-2011,16442,609.3
01-12-2011,16446,168472.5
01-12-2011,16496,1599.52
01-12-2011,16513,874.59
01-12-2011,16528,244.41
01-12-2011,16535,593.75
01-12-2011,16569,124.2
01-12-2011,16597,90.04
01-12-2011,16620,178.96
01-12-2011,16642,688.33
01-12-2011,16789,80.8
01-12-2011,16811,547.07
01-12-2011,16851,342.45
01-12-2011,16933,563.23
01-12-2011,16966,2154.97
01-12-2011,16968,439.43
01-12-2011,16987,1616.8
01-12-2011,16988,126.12
01-12-2011,17144,984.57
01-12-2011,17157,319.0
01-12-2011,17232,417.77
01-12-2011,17250,381.97
01-12-2011,17254,271.19
01-12-2011,17266,296.58
01-12-2011,17290,513.01
01-12-2011,17350,1281.32
01-12-2011,17383,193.39000000000001
01-12-2011,17436,216.29999999999998
01-12-2011,17451,1721.4
01-12-2011,17566,869.77
01-12-2011,17579,448.90000000000003
01-12-2011,17590,1468.02
01-12-2011,17631,528.33
01-12-2011,17830,398.7
01-12-2011,17835,342.24
01-12-2011,17914,329.36
01-12-2011,17936,380.13
01-12-2011,17942,77.50000000000001
01-12-2011,18005,226.47
01-12-2011,18015,120.03
01-12-2011,18030,230.64999999999998
01-12-2011,18154,399.19
01-12-2011,18174,104.0
