CustomerID,AOV,PurchaseFrequency,CLTV
16073,122.39999999999999,1,122.39999999999999
16076,223.473,10,2234.73
16078,79.2,1,79.2
16079,450.6666666666667,3,1352.0
16080,108.58,2,217.16
16081,559.884,5,2799.42
16083,658.81,2,1317.62
16084,436.18,1,436.18
16085,196.302,5,981.51
16086,224.27800000000002,5,1121.39
16091,157.53,2,315.06
16092,272.62,3,817.86
16093,17.0,1,17.0
16094,269.5575,4,1078.23
16096,320.62,1,320.62
16097,185.04999999999998,1,185.04999999999998
16098,286.5185714285714,7,2005.6299999999999
16099,243.96666666666667,3,731.9
16101,1290.7,1,1290.7
16102,614.0466666666667,3,1842.1400000000003
16103,238.27333333333334,6,1429.64
16104,298.21,1,298.21
16105,336.96,1,336.96
16106,108.38,1,108.38
16107,457.7371428571429,7,3204.1600000000003
16108,842.5,1,842.5
16109,305.94,2,611.88
16110,440.31666666666666,3,1320.95
16112,48.934999999999995,4,195.73999999999998
16113,161.38,1,161.38
16114,135.75000000000003,1,135.75000000000003
16115,207.60999999999999,8,1660.8799999999999
16116,612.78,1,612.78
16117,232.21,1,232.21
16119,211.68,2,423.36
16120,327.285,4,1309.14
16121,427.33,2,854.66
16122,171.10500000000002,4,684.4200000000001
16123,307.78,1,307.78
16124,249.0,1,249.0
16125,289.35,1,289.35
16126,1571.9425,4,6287.77
16127,656.25,1,656.25
16128,376.044,5,1880.2199999999998
16131,584.4233333333333,6,3506.54
16133,442.09212121212124,33,14589.04
16134,309.045,2,618.09
16135,517.55,1,517.55
16136,236.46,3,709.38
16139,211.8033333333333,3,635.41
16140,362.59,2,725.18
16141,620.4,1,620.4
16142,535.34,1,535.34
16143,404.1566666666667,6,2424.94
16144,175.2,1,175.2
16145,345.40818181818184,11,3799.4900000000002
16146,244.71,3,734.13
16147,375.0,1,375.0
16148,76.32000000000001,1,76.32000000000001
16149,140.26,2,280.52
16150,410.604,5,2053.02
16152,1829.04,1,1829.04
16153,364.846,5,1824.23
16156,343.56,9,3092.04
16157,218.89666666666668,3,656.69
16159,348.2,1,348.2
16160,512.72,2,1025.44
16161,291.2457894736842,19,5533.67
16162,37.4,1,37.4
16163,428.3,2,856.6
16164,274.16,3,822.48
16168,140.28148148148148,27,3787.6
16169,455.7425,4,1822.97
16170,314.175,6,1885.0500000000002
16171,73.2,1,73.2
16172,228.042,5,1140.21
16173,236.38666666666666,6,1418.32
16174,336.5166666666667,3,1009.5500000000002
16175,259.3975,4,1037.59
16177,331.95,1,331.95
16178,197.9,1,197.9
16179,215.83,1,215.83
16180,1281.7725,8,10254.18
16181,305.54,1,305.54
16182,1654.4125,4,6617.65
16183,338.71000000000004,1,338.71000000000004
16184,193.13166666666666,6,1158.79
16185,264.705,2,529.41
16186,333.9116666666667,12,4006.9400000000005
16187,460.7626666666667,15,6911.4400000000005
16188,245.465,4,981.86
16189,107.74,2,215.48
16190,215.08,1,215.08
16191,398.5015384615385,13,5180.52
16193,314.45,1,314.45
16198,400.68100000000004,1,400.68100000000004
16200,534.4350000000001,2,1068.8700000000001
16201,465.8675,4,1863.47
16202,365.27,1,365.27
16203,148.225,4,592.9
16204,384.18,1,384.18
16205,189.4075,4,757.63
16206,134.26500000000001,4,537.0600000000001
16207,394.38,1,394.38
16208,332.13,2,664.26
16209,452.524,5,2262.62
16210,1171.461111111111,18,21086.3
16211,547.02,1,547.02
16212,345.17,2,690.34
16213,159.0,1,159.0
16214,354.25,3,1062.75
16215,242.35,1,242.35
16216,914.9300000000001,1,914.9300000000001
16217,152.125,2,304.25
16218,440.6685714285714,7,3084.68
16221,286.9533333333333,3,860.8599999999999
16222,773.5500000000001,1,773.5500000000001
16224,323.825,4,1295.3
16225,219.26399999999998,5,1096.32
16226,85.04,3,255.12
16227,314.22,1,314.22
16229,505.3,2,1010.6
16230,271.015,2,542.03
16232,247.72,4,990.88
16233,178.89333333333335,3,536.6800000000001
16235,173.462,5,867.31
16236,432.2,1,432.2
16239,207.1,2,414.2
16240,1859.4,2,3718.8
16241,199.2546153846154,13,2590.31
16242,511.40857142857146,7,3579.86
16243,204.55,2,409.1
16244,761.375,2,1522.75
16245,471.22,3,1413.66
16247,114.56,1,114.56
16248,152.94,1,152.94
16249,360.014,5,1800.0700000000002
16250,194.72,2,389.44
16253,1841.93,2,3683.86
16255,327.48875,8,2619.91
16256,752.4300000000001,1,752.4300000000001
16257,46.95,1,46.95
16258,1040.702,5,5203.51
16260,1035.45,1,1035.45
16261,182.135,4,728.54
16265,605.2222222222222,9,5447.0
16266,123.12714285714286,7,861.89
16268,333.825,2,667.65
16270,1141.24,1,1141.24
16271,280.928,5,1404.6399999999999
16272,411.7,1,411.7
16274,351.75,1,351.75
16275,559.87,1,559.87
16276,810.6000000000001,1,810.6000000000001
16278,566.38,1,566.38
16279,500.9266666666667,3,1502.78
16281,2062.06,1,2062.06
16282,168.3,1,168.3
16283,314.162,5,1570.81
16284,406.34,2,812.68
16287,142.5,1,142.5
16292,302.25,1,302.25
16293,224.89900000000003,10,2248.9900000000002
16295,332.1375,4,1328.55
16297,301.9,1,301.9
16298,199.4,3,598.2
16302,233.22,1,233.22
16303,1786.8766666666668,3,5360.63
16305,361.21999999999997,1,361.21999999999997
16306,105.37833333333333,6,632.27
16308,640.0,4,2560.0
16309,353.285,2,706.57
16311,308.13,2,616.26
16313,137.07500000000002,2,274.15000000000003
16315,226.37,1,226.37
16316,367.36375,8,2938.91
16317,447.2166666666667,3,1341.65
16318,328.15,1,328.15
16319,404.40000000000003,1,404.40000000000003
16320,519.23,2,1038.46
16321,74.73,5,373.65000000000003
16322,163.375,2,326.75
16323,207.50000000000003,1,207.50000000000003
16324,136.1966666666667,3,408.59000000000003
16325,198.08,3,594.24
16326,217.08714285714288,14,3039.2200000000003
16327,636.7116666666667,6,3820.2700000000004
16330,83.97,3,251.91
16332,226.1142857142857,7,1582.8
16333,1210.3090909090909,22,26626.8
16337,151.05,1,151.05
16338,214.79999999999998,1,214.79999999999998
16339,94.05,1,94.05
16340,534.31,1,534.31
16341,492.9675,4,1971.87
16342,80.6025,4,322.41
16343,164.29,2,328.58
16344,101.10000000000001,1,101.10000000000001
16345,565.46,1,565.46
16347,423.725,2,847.45
16348,202.2357142857143,7,1415.65
16349,53.5,1,53.5
16350,279.1175,4,1116.47
16351,153.9,1,153.9
16352,247.22,2,494.44
16353,290.24826086956523,23,6675.71
16354,197.9,2,395.8
16356,70.59,3,211.77
16357,219.62666666666667,3,658.88
16358,506.875,4,2027.5
16359,194.54666666666668,9,1750.92
16360,575.0683333333333,6,3450.41
16361,222.8025,4,891.21
16362,141.998,5,709.99
16363,109.36000000000001,1,109.36000000000001
16364,352.895,2,705.79
16365,171.1577777777778,9,1540.42
16366,327.3,1,327.3
16367,400.335,2,800.67
16368,239.955,2,479.91
16369,515.1366666666667,3,1545.4099999999999
16370,325.4775,4,1301.91
16372,177.865,2,355.73
16374,233.365,2,466.73
16376,487.48,2,974.96
16377,676.2,1,676.2
16378,120.98333333333333,3,362.95
16379,539.35,4,2157.4
16380,1743.1499999999999,1,1743.1499999999999
16383,321.88,2,643.76
16384,292.25,2,584.5
16385,184.95333333333335,3,554.86
16386,151.285,2,302.57
16387,94.36,1,94.36
16389,345.5175,4,1382.07
16392,217.89,1,217.89
16393,233.92000000000002,13,3040.96
16394,311.068,5,1555.34
16395,296.412,5,1482.06
16398,852.9,2,1705.8
16399,204.01,2,408.02
16400,303.93,1,303.93
16401,341.52666666666664,12,4098.32
16402,146.725,2,293.45
16403,177.5,1,177.5
16404,443.05,1,443.05
16405,83.625,2,167.25
16406,154.35,1,154.35
16407,207.968,10,2079.68
16409,404.596,5,2022.98
16411,105.85,2,211.7
16412,135.99,1,135.99
16413,262.2,1,262.2
16414,63.125,2,126.25
16415,200.27,1,200.27
16416,350.4666666666667,3,1051.4
16418,210.37333333333333,3,631.12
16419,159.785,6,958.71
16422,680.086274509804,51,34684.4
16423,346.12,1,346.12
16424,133.56,1,133.56
16425,302.7,1,302.7
16426,186.376,10,1863.76
16427,120.53,2,241.06
16429,284.55,1,284.55
16430,300.85,1,300.85
16431,207.76,3,623.28
16432,287.4,1,287.4
16433,184.26,1,184.26
16434,215.97142857142856,7,1511.8
16438,159.67000000000002,5,798.3500000000001
16440,728.134,5,3640.67
16441,190.6,2,381.2
16442,203.1,3,609.3
16444,163.6675,4,654.67
16445,230.51,1,230.51
16446,84236.25,2,168472.5
16447,255.91,1,255.91
16448,182.99,1,182.99
16449,353.845,2,707.69
16450,311.92,1,311.92
16451,266.97,1,266.97
16454,3.45,2,6.9
16455,263.0257142857143,7,1841.18
16456,431.63599999999997,5,2158.18
16457,208.36,1,208.36
16458,193.48555555555558,18,3482.7400000000002
16460,270.41,3,811.23
16461,142.92,1,142.92
16462,45.333333333333336,3,136.0
16463,355.6,4,1422.4
16464,432.8866666666667,3,1298.66
16466,227.99428571428572,7,1595.96
16468,74.9,1,74.9
16469,156.355,4,625.42
16470,188.1925,4,752.77
16471,223.95000000000002,1,223.95000000000002
16473,105.37,3,316.11
16474,258.6642857142857,7,1810.65
16475,136.075,4,544.3
16477,356.3514285714286,7,2494.46
16478,110.33333333333333,3,331.0
16479,150.415,2,300.83
16480,769.29,1,769.29
16482,220.62,1,220.62
16483,139.35,1,139.35
16484,202.15,2,404.3
16485,363.65,1,363.65
16488,166.26666666666668,3,498.80000000000007
16491,731.5,1,731.5
16493,337.9075,4,1351.63
16494,826.53,1,826.53
16495,216.08666666666667,3,648.26
16496,533.1733333333333,3,1599.52
16497,494.2816666666667,6,2965.69
16498,50.485,2,100.97
16499,182.725,2,365.45
16500,66.81,6,400.86
16503,357.9825,4,1431.93
16504,465.88,1,465.88
16505,777.6,1,777.6
16506,45.150000000000006,2,90.30000000000001
16509,363.7,1,363.7
16510,248.1,1,248.1
16511,306.11,3,918.33
16513,218.6475,4,874.59
16515,324.82800000000003,5,1624.14
16516,101.69999999999999,1,101.69999999999999
16517,162.7,1,162.7
16518,242.16,2,484.32
16519,107.53999999999999,2,215.07999999999998
16520,348.8566666666666,3,1046.57
16523,448.4985714285715,21,9418.470000000001
16525,501.0557692307693,26,13027.45
16526,290.36,1,290.36
16527,228.06,1,228.06
16528,244.41,1,244.41
16529,455.25,1,455.25
16531,177.79857142857142,7,1244.59
16532,2249.6,3,6748.799999999999
16533,360.93666666666667,3,1082.81
16535,593.75,1,593.75
16536,548.12,1,548.12
16539,347.2025,4,1388.81
16542,119.62,1,119.62
16545,339.3,1,339.3
16546,393.575,2,787.15
16549,403.49,10,4034.9
16550,459.794,5,2298.97
16551,307.37333333333333,3,922.12
16552,189.865,2,379.73
16553,476.65166666666664,12,5719.82
16554,279.03333333333336,3,837.1000000000001
16555,142.945,2,285.89
16556,473.3985714285714,7,3313.79
16557,140.925,2,281.85
16558,416.92449999999997,20,8338.49
16560,420.705,2,841.41
16561,255.56,2,511.12
16563,1077.74,1,1077.74
16565,173.7,1,173.7
16566,122.93199999999999,5,614.66
16567,432.8,2,865.6
16569,124.2,1,124.2
16570,373.84000000000003,10,3738.4000000000005
16571,473.8966666666667,3,1421.69
16572,336.53333333333336,3,1009.6000000000001
16573,331.805,2,663.61
16574,451.44,1,451.44
16581,105.84,1,105.84
16582,313.62,1,313.62
16583,233.45,1,233.45
16584,468.04,2,936.08
16586,463.95,1,463.95
16587,225.15,1,225.15
16589,153.08,3,459.24
16591,213.5,1,213.5
16592,257.105,16,4113.68
16593,110.00999999999999,3,330.03
16594,181.09,1,181.09
16595,360.16,1,360.16
16596,125.075,2,250.15
16597,90.04,1,90.04
16598,145.04999999999998,1,145.04999999999998
16600,135.58666666666667,6,813.52
16601,242.7,1,242.7
16602,528.08,1,528.08
16603,241.235,2,482.47
16607,239.12214285714285,14,3347.71
16609,784.78,7,5493.46
16610,75.66,1,75.66
16611,129.49,1,129.49
16612,296.915,4,1187.66
16613,618.59,1,618.59
16614,506.19,1,506.19
16616,250.21,2,500.42
16617,151.85,1,151.85
16618,529.518,5,2647.59
16619,226.21,1,226.21
16620,89.48,2,178.96
16621,203.37,4,813.48
16623,129.45,1,129.45
16624,405.28499999999997,2,810.5699999999999
16625,333.08,1,333.08
16626,259.59411764705885,17,4413.1
16627,322.8,1,322.8
16628,437.61,5,2188.05
16629,204.315,2,408.63
16633,480.51666666666665,6,2883.1
16634,108.95,2,217.9
16637,288.6175,4,1154.47
16638,168.072,10,1680.72
16639,419.17,3,1257.51
16641,231.10000000000002,1,231.10000000000002
16642,344.165,2,688.33
16643,487.51,1,487.51
16644,416.89,2,833.78
16647,107.03,2,214.06
16648,290.65999999999997,1,290.65999999999997
16650,518.42,1,518.42
16652,967.71,7,6773.97
16653,606.33,2,1212.66
16654,150.3175,4,601.27
16655,631.5866666666667,6,3789.5200000000004
16656,575.0533333333333,15,8625.8
16657,218.6075,4,874.43
16658,123.24,1,123.24
16659,39.12,1,39.12
16660,316.91249999999997,4,1267.6499999999999
16665,135.39999999999998,1,135.39999999999998
16666,118.98,1,118.98
16667,283.59000000000003,2,567.1800000000001
16668,51.12,6,306.71999999999997
16669,449.6266666666667,3,1348.88
16670,372.3545454545455,11,4095.9
16671,564.09,3,1692.27
16672,406.747,20,8134.9400000000005
16674,152.12,2,304.24
16676,398.03000000000003,4,1592.1200000000001
16678,259.1658333333333,12,3109.99
16679,129.75,1,129.75
16680,183.7,1,183.7
16681,295.0566666666667,6,1770.3400000000001
16682,205.6,5,1028.0
16684,2380.4842857142858,28,66653.56
16685,162.12,2,324.24
16686,422.84000000000003,7,2959.88
16688,315.215,4,1260.86
16689,211.29999999999998,2,422.59999999999997
16690,112.78999999999999,2,225.57999999999998
16692,638.0,2,1276.0
16693,238.93,2,477.86
16696,164.47500000000002,4,657.9000000000001
16697,112.75,1,112.75
16698,999.0,2,1998.0
16700,390.50384615384615,13,5076.55
16701,415.25384615384615,13,5398.3
16705,701.7495,20,14034.99
16706,177.11666666666667,3,531.35
16708,656.63,1,656.63
16709,605.9739999999999,5,3029.87
16710,246.79899999999998,10,2467.99
16711,330.206,5,1651.0300000000002
16712,328.3009090909091,11,3611.31
16713,460.71866666666665,15,6910.78
16714,376.3533333333333,3,1129.06
16715,301.71999999999997,1,301.71999999999997
16716,450.6,2,901.2
16717,640.5133333333333,6,3843.08
16718,606.0500000000001,1,606.0500000000001
16719,252.88857142857142,7,1770.22
16720,152.95,1,152.95
16721,292.47,1,292.47
16722,363.90846153846155,13,4730.81
16723,288.2,2,576.4
16725,108.32428571428571,7,758.27
16726,271.748,5,1358.74
16727,256.32,1,256.32
16728,262.07,4,1048.28
16729,343.11095238095237,21,7205.33
16730,247.70333333333335,3,743.11
16732,603.75,1,603.75
16734,215.58666666666667,3,646.76
16735,449.48199999999997,5,2247.41
16737,417.59999999999997,1,417.59999999999997
16738,3.75,1,3.75
16739,323.0,1,323.0
16742,464.9,1,464.9
16743,316.1614285714286,7,2213.13
16744,184.55857142857144,7,1291.91
16745,422.3941176470588,17,7180.7
16746,371.1172222222222,18,6680.11
16747,418.03,2,836.06
16748,303.18,5,1515.9
16750,124.78599999999999,5,623.93
16751,1764.72,1,1764.72
16752,207.5,1,207.5
16753,223.92000000000002,1,223.92000000000002
16754,2002.4,1,2002.4
16755,491.81,3,1475.43
16756,239.4,1,239.4
16757,106.83000000000001,1,106.83000000000001
16758,369.34000000000003,1,369.34000000000003
16759,263.2633333333333,3,789.79
16761,316.62,1,316.62
16762,402.41333333333336,3,1207.24
16763,611.85,1,611.85
16764,214.68846153846155,13,2790.9500000000003
16765,34.0,1,34.0
16766,572.8,2,1145.6
16767,506.86909090909097,11,5575.56
16768,159.36333333333334,3,478.09000000000003
16769,361.54,1,361.54
16770,151.42000000000002,5,757.1000000000001
16771,448.52200000000005,5,2242.61
16773,171.59,1,171.59
16774,165.38,4,661.52
16775,153.77363636363637,11,1691.51
16776,371.54,1,371.54
16777,111.31,2,222.62
16778,122.97,2,245.94
16779,482.35090909090917,22,10611.720000000001
16780,211.12,2,422.24
16781,311.25,1,311.25
16782,174.45769230769233,13,2267.9500000000003
16784,107.6,1,107.6
16788,297.195,2,594.39
16789,80.8,1,80.8
16790,257.60333333333335,6,1545.6200000000001
16791,243.68285714285713,7,1705.78
16792,55.190000000000005,2,110.38000000000001
16793,243.84,1,243.84
16794,119.65,10,1196.5
16795,414.88,1,414.88
16796,305.62,1,305.62
16800,1162.65,1,1162.65
16801,398.5575,4,1594.23
16803,332.3,1,332.3
16804,178.99666666666667,3,536.99
16805,230.295,2,460.59
16806,190.54,4,762.16
16807,373.8633333333333,3,1121.59
16808,144.21,2,288.42
16809,182.93800000000002,5,914.69
16810,309.54,1,309.54
16811,273.535,2,547.07
16812,479.35,1,479.35
16813,165.21800000000002,10,1652.1800000000003
16814,305.5571428571428,21,6416.699999999999
16816,104.265,4,417.06
16817,178.30555555555554,9,1604.75
16818,304.50636363636363,11,3349.5699999999997
16820,497.61,1,497.61
16823,358.38,1,358.38
16824,230.32,2,460.64
16825,387.59000000000003,2,775.1800000000001
16826,341.7,1,341.7
16828,64.25,2,128.5
16829,197.22,1,197.22
16830,325.91,1,325.91
16832,66.38333333333334,3,199.15000000000003
16833,276.6325,4,1106.53
16834,413.46,1,413.46
16835,90.425,2,180.85
16836,125.935,2,251.87
16837,288.2709090909091,11,3170.9799999999996
16838,294.425,2,588.85
16839,488.06911764705876,34,16594.35
16841,311.63666666666666,6,1869.82
16842,421.3966666666667,3,1264.19
16843,637.285625,16,10196.57
16846,214.32,1,214.32
16847,193.44,1,193.44
16848,281.42,1,281.42
16849,124.57,1,124.57
16850,332.41,1,332.41
16851,114.14999999999999,3,342.45
16852,72.45500000000001,2,144.91000000000003
16855,164.2,2,328.4
16856,35.400000000000006,1,35.400000000000006
16858,375.69000000000005,1,375.69000000000005
16859,373.905,2,747.81
16861,86.88,2,173.76
16863,251.4,2,502.8
16866,69.24666666666666,3,207.73999999999995
16869,204.28,4,817.12
16871,468.72333333333336,6,2812.34
16872,226.67333333333332,3,680.02
16873,1187.27,6,7123.62
16875,419.10600000000005,5,2095.53
16877,141.10333333333332,6,846.6199999999999
16878,13.3,1,13.3
16880,213.0614285714286,7,1491.43
16881,432.0,1,432.0
16882,235.04,3,705.12
16883,136.24,2,272.48
16884,214.92000000000002,2,429.84000000000003
16885,150.13666666666668,3,450.4100000000001
16887,192.32999999999998,1,192.32999999999998
16889,526.2233333333334,3,1578.67
16891,148.486,5,742.43
16892,103.638,5,518.19
16893,145.93,1,145.93
16895,202.27,1,202.27
16897,144.89,2,289.78
16898,167.01,3,501.03
16899,211.84333333333333,6,1271.06
16900,295.7033333333333,3,887.1099999999999
16902,1706.88,1,1706.88
16903,363.2,1,363.2
16904,228.359375,16,3653.75
16905,433.9428571428571,7,3037.6
16906,139.8975,4,559.59
16907,185.752,5,928.76
16909,379.14,1,379.14
16910,188.62,8,1508.96
16912,232.32545454545453,11,2555.58
16913,113.44,1,113.44
16914,183.76,1,183.76
16915,103.61333333333334,6,621.6800000000001
16916,281.205,2,562.41
16917,391.52,1,391.52
16918,178.13666666666666,6,1068.82
16919,235.6590909090909,11,2592.25
16921,154.18,1,154.18
16923,372.0568421052632,19,7069.08
16924,276.63,3,829.89
16926,230.25,1,230.25
16927,181.01666666666665,3,543.05
16928,165.5705882352941,17,2814.7
16929,185.0557142857143,7,1295.39
16930,126.29666666666667,3,378.89
16931,216.89857142857142,21,4554.87
16932,150.23000000000002,1,150.23000000000002
16933,281.615,2,563.23
16934,465.515,2,931.03
16936,261.9,1,261.9
16938,677.9200000000001,4,2711.6800000000003
16940,1016.6266666666667,3,3049.88
16942,211.66555555555556,9,1904.99
16943,272.24333333333334,3,816.73
16945,228.71052631578948,19,4345.5
16947,406.48,1,406.48
16948,145.00666666666666,3,435.02
16949,214.37833333333333,6,1286.27
16950,392.8533333333333,3,1178.56
16951,425.9166666666667,3,1277.75
16952,83.805,2,167.61
16953,20.8,1,20.8
16954,231.67555555555555,9,2085.08
16955,129.6675,4,518.67
16956,308.74,1,308.74
16957,208.32,2,416.64
16959,117.35000000000001,1,117.35000000000001
16960,169.01666666666668,3,507.05000000000007
16961,234.17,1,234.17
16963,110.55000000000001,1,110.55000000000001
16965,201.19,1,201.19
16966,307.8528571428571,7,2154.97
16967,319.02,1,319.02
16968,219.715,2,439.43
16969,216.8033333333333,3,650.41
16971,357.21,1,357.21
16976,251.51999999999998,1,251.51999999999998
16978,344.33,1,344.33
16979,308.6666666666667,6,1852.0
16980,514.23,2,1028.46
16982,384.06,1,384.06
16983,272.26714285714286,7,1905.87
16984,2229.76,2,4459.52
16985,546.412,10,5464.120000000001
16986,936.6,2,1873.2
16987,230.97142857142856,7,1616.8
16988,126.12,1,126.12
16989,188.875,6,1133.25
16990,179.0,1,179.0
16992,322.86199999999997,5,1614.31
16996,242.82666666666668,6,1456.96
16997,234.0,3,702.0
16998,73.75,4,295.0
16999,242.41,2,484.82
17001,362.6881818181818,11,3989.57
17002,497.91,3,1493.73
17004,656.0699999999999,2,1312.1399999999999
17006,195.445,4,781.78
17007,148.3216666666667,6,889.9300000000001
17010,195.36,1,195.36
17011,270.9,1,270.9
17014,194.4766666666667,3,583.4300000000001
17015,612.87,3,1838.6100000000001
17017,434.713,20,8694.26
17018,460.05,2,920.1
17019,314.52,4,1258.08
17022,71.0,1,71.0
17024,31.95,3,95.85
17025,119.25666666666666,3,357.77
17026,77.41499999999999,2,154.82999999999998
17027,146.26000000000002,6,877.5600000000002
17029,358.0,2,716.0
17030,146.87,1,146.87
17031,190.175,2,380.35
17033,343.38000000000005,3,1030.14
17034,248.50666666666666,3,745.52
17035,216.76500000000001,2,433.53000000000003
17037,1267.32,1,1267.32
17038,112.4,1,112.4
17040,449.73,1,449.73
17041,357.16333333333336,3,1071.49
17042,207.31599999999997,5,1036.58
17043,433.795,4,1735.18
17044,948.48,1,948.48
17045,113.14666666666666,3,339.44
17046,642.02,1,642.02
17047,366.9666666666667,3,1100.9
17048,308.45,3,925.3499999999999
17049,628.3366666666666,9,5655.029999999999
17050,530.9399999999999,6,3185.6399999999994
17051,240.89000000000001,1,240.89000000000001
17052,399.09,1,399.09
17053,498.48,1,498.48
17054,271.26599999999996,5,1356.33
17058,393.2966666666667,3,1179.89
17059,616.078,5,3080.39
17060,234.24,1,234.24
17061,475.65727272727275,11,5232.2300000000005
17062,133.3325,4,533.33
17063,208.73428571428573,7,1461.14
17064,285.15000000000003,3,855.45
17068,216.76857142857145,21,4552.14
17069,301.0777777777778,9,2709.7
17070,304.24,1,304.24
17071,269.89222222222224,9,2429.03
17073,361.5225,4,1446.09
17075,208.53,4,834.12
17076,280.35999999999996,3,841.0799999999999
17078,189.1,2,378.2
17079,118.80000000000001,1,118.80000000000001
17080,143.81,2,287.62
17081,144.455,2,288.91
17082,1001.925,2,2003.85
17083,468.5933333333333,3,1405.78
17084,1373.9950000000001,2,2747.9900000000002
17085,312.48,5,1562.4
17086,341.68,6,2050.08
17088,497.7525,4,1991.01
17090,282.09285714285716,7,1974.65
17091,425.3066666666667,9,3827.76
17092,443.5075,4,1774.03
17094,302.0,1,302.0
17095,441.3866666666667,3,1324.16
17096,255.5325,4,1022.13
17097,119.3025,8,954.42
17100,485.87,2,971.74
17101,405.4325,4,1621.73
17102,25.5,1,25.5
17105,332.89,2,665.78
17107,1799.58,6,10797.48
17109,146.88166666666666,6,881.29
17110,163.29999999999998,1,163.29999999999998
17111,231.61,1,231.61
17114,100.14,8,801.12
17115,279.1666666666667,3,837.5
17117,116.19999999999999,1,116.19999999999999
17118,157.02,1,157.02
17119,303.455,2,606.91
17120,307.46,1,307.46
17122,138.32,1,138.32
17123,345.29999999999995,1,345.29999999999995
17124,294.24,1,294.24
17125,230.5,1,230.5
17126,197.89000000000001,5,989.45
17128,157.09,1,157.09
17131,492.634,5,2463.17
17133,698.8914285714287,7,4892.240000000001
17134,206.6,2,413.2
17135,162.81857142857143,7,1139.73
17138,380.5,1,380.5
17139,887.5641666666667,12,10650.77
17140,454.12,1,454.12
17142,579.0,1,579.0
17144,492.285,2,984.57
17146,249.92666666666665,3,749.78
17147,428.6475,4,1714.59
17148,124.88,1,124.88
17152,563.1666666666666,3,1689.5
17153,213.78,1,213.78
17154,329.34,1,329.34
17155,125.85000000000001,2,251.70000000000002
17157,159.5,2,319.0
17158,422.3233333333333,3,1266.97
17159,512.96,3,1538.88
17160,586.3383333333334,6,3518.03
17162,171.546,10,1715.46
17163,146.55,2,293.1
17164,352.4785714285714,7,2467.35
17165,158.68,1,158.68
17166,103.17,2,206.34
17169,417.89,2,835.78
17171,224.91,1,224.91
17172,317.76,1,317.76
17173,470.825,8,3766.6
17174,59.9,1,59.9
17175,360.9225,4,1443.69
17176,306.13,1,306.13
17179,237.26333333333332,3,711.79
17180,195.9925,4,783.97
17181,119.96000000000001,2,239.92000000000002
17183,557.885,6,3347.31
17186,72.0,2,144.0
17187,203.95,1,203.95
17188,353.4614285714286,7,2474.23
17189,191.875,2,383.75
17190,222.37,2,444.74
17191,299.09714285714284,7,2093.68
17193,242.7571428571429,7,1699.3000000000002
17194,131.31,2,262.62
17197,1013.01,1,1013.01
17198,230.74,3,692.22
17201,289.78,1,289.78
17203,593.3466666666667,6,3560.08
17204,391.14,4,1564.56
17205,384.08,1,384.08
17206,204.24,1,204.24
17211,289.65250000000003,8,2317.2200000000003
17212,226.85,1,226.85
17213,397.31857142857143,7,2781.23
17214,176.52,6,1059.1200000000001
17217,113.5,1,113.5
17218,195.197,10,1951.97
17219,114.23,1,114.23
17220,227.68214285714288,14,3187.55
17221,167.24,2,334.48
17222,328.65,1,328.65
17223,208.445,2,416.89
17226,393.49,1,393.49
17227,156.55333333333334,6,939.32
17228,238.26125,8,1906.09
17229,159.38,2,318.76
17230,454.80125,8,3638.41
17231,312.472,10,3124.72
17232,208.885,2,417.77
17233,190.88,1,190.88
17234,149.89000000000001,1,149.89000000000001
17235,275.03,2,550.06
17236,152.68833333333333,6,916.13
17237,157.345,2,314.69
17238,218.7705882352941,17,3719.0999999999995
17239,382.5,1,382.5
17242,567.52,2,1135.04
17243,328.4634615384615,26,8540.05
17244,954.9,1,954.9
17245,171.45,1,171.45
17247,280.09000000000003,1,280.09000000000003
17248,318.65,1,318.65
17250,190.985,2,381.97
17251,269.83,1,269.83
17252,174.455,2,348.91
17253,178.26,1,178.26
17254,135.595,2,271.19
17255,145.74,2,291.48
17256,120.0,2,240.0
17259,290.615,2,581.23
17262,250.67200000000003,5,1253.3600000000001
17263,63.440000000000005,1,63.440000000000005
17265,275.005,2,550.01
17266,98.86,3,296.58
17267,158.6,2,317.2
17268,190.91,4,763.64
17272,537.1575,4,2148.63
17274,107.82,1,107.82
17277,532.6750000000001,2,1065.3500000000001
17278,246.04,1,246.04
17279,187.82999999999998,1,187.82999999999998
17282,561.82,3,1685.46
17284,274.58,6,1647.48
17286,151.37,1,151.37
17287,149.8657142857143,7,1049.06
17288,202.51857142857145,7,1417.63
17289,310.34,3,931.02
17290,256.505,2,513.01
17291,550.8000000000001,1,550.8000000000001
17293,206.00666666666666,9,1854.06
17295,182.33333333333334,3,547.0
17297,128.18,1,128.18
17298,249.21,2,498.42
17299,164.1525,4,656.61
17301,163.24,1,163.24
17302,227.12600000000003,5,1135.63
17303,250.04,1,250.04
17306,454.2794736842105,19,8631.31
17309,82.75,1,82.75
17311,692.425,2,1384.85
17312,214.76666666666665,3,644.3
17313,2328.84,1,2328.84
17314,315.99,8,2527.92
17315,165.29552631578946,38,6281.23
17317,866.7800000000001,3,2600.34
17320,400.2066666666667,3,1200.6200000000001
17321,328.58,2,657.16
17323,129.50285714285715,7,906.5200000000001
17324,246.62,4,986.48
17325,96.8,1,96.8
17329,261.555,2,523.11
17330,181.95,2,363.9
